40	0	52.2900261	9.1617175	100	Nordring%201,%20Nienst%C3%A4dt		1	2021-01-01T00:00:00	1	|
41	0	52.3363587	9.3810204	100	Hohle%20Stra%C3%9Fe%206,%20Bad%20Nenndorf		1	2021-01-01T00:00:00	1	|
42	0	52.3470902	9.1395153	100	Klosterstra%C3%9Fe%2077,%20Niedernw%C3%B6hren		1	2021-01-01T00:00:00	1	|
43	0	52.35323	9.1827747	100	Schipperkamp%2026,%20Nordsehl		1	2021-01-01T00:00:00	1	|
44	0	52.3532141799564	9.18230418115854	100	Schipperkamp%2025,%20Nordsehl		1	2021-01-01T00:00:00	1	|
45	0	52.3327119	9.1849126	100	Nordsehler%20Stra%C3%9Fe%203,%20Stadthagen		1	2021-01-01T00:00:00	1	|
46	0	52.3230041	9.1547093	100	Stadth%C3%A4ger%20Stra%C3%9Fe%2016,%20Enzen	Fleischerei%20R%C3%B6pke	1	2021-01-01T00:00:00	1	|
47	0	52.3368498	9.3118636	100	#%20Tulpenstra%C3%9Fe%2012,%20Beckedorf		1	2021-01-01T00:00:00	1	|
48	0	52.3370187420128	9.10239882767201	100	Diekstrasse%2035,%20Hespe		1	2021-01-01T00:00:00	1	|
49	0	52.2610918199295	9.05269145965576	100	Herderstra%C3%9Fe,%20B%C3%BCckeburg		1	2021-01-01T00:00:00	1	|
50	0	52.3107006705858	9.11671008914709	100	Neue%20Stra%C3%9Fe%2011,%20Helpsen		1	2021-01-01T00:00:00	1	|
51	0	52.3211626837122	9.11288760602474	100	Oststra%C3%9Fe%2026,%2031693%20Hespe	Hecke%20schneiden	1	2021-01-01T00:00:00	1	|
52	0	52.2919473049152	9.15398307144642	100	Westpreu%C3%9Fenweg%208,%2031688%20S%C3%BClbeck		1	2021-01-01T00:00:00	1	|
53	0	52.260991369532	9.03394550085068	100	R%C3%B6ntgenstr.%2056,%20B%C3%BCckeburg		1	2021-01-01T00:00:00	1	|
54	0	52.2791452329528	9.11387801170349	100	Hauptstra%C3%9Fe%2024,%20Obernkirchen		1	2021-01-01T00:00:00	1	|
55	0	52.3519008809969	9.14748139679432	100	Hauptstr.%2023,%20Niedernw%C3%B6hren		1	2021-01-01T00:00:00	1	|
